book_id,author_id,filename,title,authors,isbn,pages,publisher,language,description,keywords,pub_type,cover_image
a8d51cfad004829227af2dae3b90b170,0,,Consecuencias educativas de la expulsión de los jesuitas de América,"Villalba Pérez, Enrique",8497720709,246,Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,spa,,Educación; Jesuitas; Education; Jesuits; América; Compañía de Jesús,book,
3cb1395a47fb854180f9225cec425669,0,,La conseguenza di una metamorfosi,Giuliana Calabrese,9788867055029,301,Ledizioni - LediPublishing,Italian,,,book,
457b446a22bb8bfd6b95c6b4f1d90dbe,0,,Le Conseil municipal de Paris de 1944 à 1977,Philippe Nivet,9782859442446 9782859448509,,Éditions de la Sorbonne,fr,,"Paris, Conseil de Paris, histoire, France, conseiller municipal, politique, comité parisien de la Libération, gouvernement, société",book,
81de0ad768f0ac81aa67d85ca4cfd055,0,,Le conseiller pédagogique réflexif: Un journal de bord,Michael Power,9781897425060,196,Athabasca University Press,French,,,book,
804f2c6ca7e047a2d05c7cdc0d3ec806,0,,Les conseillers municipaux de Paris sous la Troisième République (1871-1914),Nobuhito Nagaï,9782859444402 9782859448554,,Éditions de la Sorbonne,fr,,"Paris, Conseil de Paris, conseiller municipal, France, XIXème siècle, politique",book,
f6e0081fa9bcc9c82e8da20d2e523b62,0,,Le consentement des parties à l’arbitrage international,Ousmane Diallo,9782130579472 9782940549061,,Graduate Institute Publications,fr,,"droit privé, litige, règlement des différends",book,
848c810652c2ce853ef92743fe1ed9ba,0,,Consequences of the Global Financial Crisis,"Grant ,Wyn; Wilson K. ,Graham",9780199641987,287,Oxford University Press,English,,Financial regulation; Neoliberalism; Global Financial Crisis; Structural change,book,
57056d5ba051dfec5e4c1a3b5bda588f,0,,Conservación contra natura. Las Islas Galápagos,Christophe Grenier,9789978226544 9782821844223,,Institut français d’études andines,es,,"environnement, protection, ressources naturelles, Equateur, Galápagos, écotourisme, diversité biologique",book,
b6917d19f3c233224ab8bd2ecc28f1ca,0,,Conservation contre nature,Christophe Grenier,9782709914512 9782709917933,,IRD Éditions,fr,,"conservation de la nature, ile, tourisme, gestion de l’environnement, milieu naturel, surexploitation, biodiversité, patrimoine naturel, volcan, océan, colonisation, pêche, parc national, espèce menacée",book,
ef907c3e00306408f593470ccca1e0ab,0,,Conservation of Natural and Cultural Heritage in Kenya,"Deisser ,Anne-Marie; Njuguna ,Mugwima",9781910634844,272,UCL Press,English,,Humanities; African History,book,
fe24c7f9b17fa84980157322bba626dd,0,,The Conservatives in crisis,"Garnett ,Mark; Lynch ,Philip",9780719063305,,Manchester University Press,English,,conservative; tory; hague; politics,book,
2f0864005740a794d33d965749a7303f,0,,Considérer la mort: de la protection des tombes dans l’antiquité à leur conservation aujourd’hui,Olivier Henry,9782906053793 9782362450365,,Institut français d’études anatoliennes,fr,,"archéologie, sépultures, archéologie funéraire, protection du patrimoine, architecture funéraire, civilisation lycienne, mausolée d'Halicarnasse, violation de sépulture, rituels funéraires, pillage",book,
75d4fd2e038bf54a8a790ab6865a103c,0,,La consistance du social,Danilo Martuccelli,9782753500563 9782753537309,,Presses universitaires de Rennes,fr,,"structure sociale, sociologie, philosophie sociale, relations humaines, individu et société, épistémologie",book,
381934417fb0f13d13065916c34c6a06,0,,Le consommateur au cœur de l’innovation,Jean Caelen (dir.),9782271062802 9782271077967,,CNRS Éditions,fr,,"consommateur, innovation, conception participative",book,
57d6a18b5cfc86a6e2e4aa69f7991dbd,0,,Conspiracy. A Conceptual Genealogy (Thirteenth to Early Eighteenth Century),"Saucedo, Víctor",9788491484943,350,Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,eng,,Conspiracy; Criminal law; Tort law; Malicious prosecution; Defamation; Legal history; Cognitive linguistics; Frame semantics; Conceptual blending; Prototype semantics; England; United Kingdom; Codification; Middle ages; Early modern period; Eighteenth Century; Diachronic semantics; Genealogy; Polysemy; Conspiración; Derecho penal; Derecho de daños; Enjuiciamiento injusto; Difamación; Historia jurídica; Lingüística cognitiva; Semántica de frame; Integración conceptual; Semántica de prototipos; Inglaterra; Reino Unido; Codificación; Edad Media; Época Moderna; Siglo Dieciocho; Semántica diacrónica; Genealogía; Polisemia,book,
782326b266b647c1cce280bd6b91dfe1,0,,Constances et variances,Martine Poulain,9782902706280 9782842461713,,Éditions de la Bibliothèque publique d’information,fr,,"Bibliothèque publique d’information, lecture publique, bibliothèque, pratiques culturelles, sociologie de la lecture",book,
e5b1ee9583c412b032d56312c91d8f87,0,,Constitución mixta y modernización en Líbano,"El Khoury, Tamara",9788490314111,377,Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,spa,,Constitucionalismo; Líbano; Derecho constitucional,book,
43e603291a953a930df6c732c69747ab,0,,Constituciones españolas: 1808-1978,"Díaz Rico, Javier Carlos (ed.)",9788489315983,259,Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,spa,,Constitucionalismo; España; Constituciones oficiales,book,
369204557c2b6d9275dc910b81f5bf0c,0,,"Constituent, Confederate, and Conquered Space. The Emergence of the Mittani State","Cancik-Kirschbaum, Eva; Brisch, Nicole; Eidem, Jesper",9783110266412 9783110370294,"viii, 290",De Gruyter,"English, French",,"Mittani, Mesopotamia",book,
2a239015de7bee7e833a3cd25045372c,0,,The Constitution of English Literature,Michael Gardiner,9781472544384,160,Bloomsbury Academic,English,,,book,
2c6d30580ac08cf187a17e6b2e2a63ae,0,,Constitutionalism and democratic transitions,"Federico, Veronica; Fusaro, Carlo",8884534003 8884534011,,Firenze University Press,English,,Human rights; Democracy; South Africa; Diritto; Democrazia; Sud Africa,book,
bf697d534b4b5864d7b6aa45a79bf8f1,0,,"A construção da universidade baiana: origens, missões e afrodescendência","Boaventura, Edivaldo M",9788523208936,272,SciELO Books - EDUFBA,pt,,EDUCATION,book,
2397ce04b6ecf60bf2e818cb5475161b,0,,A construção do mito Mário Palmério: um estudo sobre a ascensão social e política do autor de Vila dos Confins ,"Fonseca, André Azevedo da",9788539302680,309,SciELO Books - Editora UNESP,PT,,"Palmério, Mário, 1916-1996 - Crítica e interpretação, Políticos - Brasil, Política e cultura, Política social, História social, Escritores brasileiros",book,
5b7892ffad0c1d088230fd45d71ae976,0,,A construção do perfil do assistente social no cenário educacional,"Piana, Maria Cristina",9788579830389,233,SciELO Books - Editora UNESP,PT,,PSYCHOLOGY,book,
7bb5900168aed568b284db2e4971c9d6,0,,A construção intelectual do Brasil contemporâneo: da resistência à ditadura ao governo FHC,"Sorj, Bernardo",9788599662472,130,SciELO Books - Centro Edelstein,PT,,HISTORY,book,
90e02507be169cd62e11bbc9356ab7ba,0,,Construção social da aprendizagem em saúde mental e saúde da família,"Souza, Rozemere Cardoso de; Santos, Josenaide Engracia dos; Lino, Débora Cristiane Silva Flores; Vasconcellos, Erika Antunes; Santos, George Amaral; Lima Júnior, João Mendes de; Cordeiro, Laura Regia Oliveira; Tófoli, Luís Fernando; Caldas, Nairan Morais; Souza, Viviane dos Santos",9788574554471,216,SciELO Books - Editus,pt,,PSYCHOLOGY,book,
6bb64b6f9a9071e9c6c6177b00ca873f,0,,La construcción histórica de la libertad de prensa: Ley de Policía e Imprenta de 1883,"López de Ramón, María",9788489315716,143,Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,spa,,Libertad de prensa; Ley de imprenta; Censura; Opinión pública; Restauración,book,
3334ae5dc43a4564147204e0bd6e04d1,0,,Un constructeur de la France du xxe siècle,Pierre Jambard,9782753505797 9782753530768,,Presses universitaires de Rennes,fr,,"histoire industrielle, centrale hydroélectrique, logement social, urbanisation, modernisation, entreprise du bâtiment, grande entreprise",book,
ae379d909f8d0027335e90bdda7f4788,0,,"Constructing Muslims in France - Discourse, Public Identity, and the Politics of Citizenship","Fredette ,Jennifer",9781439910283 9781439910290 9781439910306,232,Temple University Press,English,,Muslims; France; Social conditions; Ethnic identity; Ethnic relations,book,
3e05a0e43a82c0f0dcc45f8de526904f,0,,La construction de l'enseignement secondaire (1802-1914),Philippe Savoie,9782847883664 9782847885651,,ENS Éditions,fr,,"enseignement, enseignement secondaire, France, école publique, éducation, Etat, XIXe siècle",book,
30adec3a2050349f35efba3fddb07558,0,,The Construction of the Maras,Antonia Does,9782940503346 9782940503353,,Graduate Institute Publications,en,,"crime &amp; violence, conflict  security and peacebuilding, gangs, securitization theory, security",book,
e5b3fdf537b01de3e28a7c4c2889f6a4,0,,"Construction, reproduction et représentation des patriciats urbains de l’Antiquité au XXe siècle",Claude Petitfrère (dir.),9782869061330 9782869063488,,Presses universitaires François-Rabelais,fr,,"patriciats urbains, élites urbaines, Tours, Rodez, Bourgogne, Rome, Bordeaux, Sicile, Lyon, Strasbourg, Porto",book,
2624bbb59a497e35313fd7cc9c5d9386,0,,Les constructions locales du politique,"Hélène Bertheleu, Françoise Bourdarias (dir.)",9782869062382 9782869063204,,Presses universitaires François-Rabelais,fr,,"conseils de quartier, démocratie participative, tourisme, Orléans, Tours, néo-ruraux, espace public, politique publique, citoyenneté",book,
07894d07e092a94e78aceb4ff0a3fea4,0,,Constructions of Cancer in Early Modern England : Ravenous Natures,"Skuse ,Alanna",9781137487520 9781137569196 9781137487537,219,Palgrave Macmillan,English,,early modern cancer; cancer; early modernity; England; early modern medical thought,book,
ce57bbdcc75f5df5e2835d14440f592f,0,,Constructivist Blended Learning Approach to Teaching English for Specific Purposes,"Tarnopolsky, Oleg",9788376560014,254,De Gruyter,English,,"Literary Studies, Literature and Language, Linguistics, Communications, Applied Linguistics, Language Teaching",book,
495cd2340e650e026597e484f26b1cf4,0,,Construire des mondes,"Paul Aubert, Gérard Chastagnaret, Olivier Raveux (dir.)",9782853995962 9782821885493,,Presses universitaires de Provence,fr,,"élites, Méditerranée, structure sociale, stratification sociale",book,
1654caf873959f1b8714469517bddec7,0,,Construire la biodiversité,Julie Labatut,9782911256240 9782356711861,,Presses des Mines,fr,,"biodiversité, biens communs, sélection génétique, gestion des biens communs, agriculture",book,
54736a0bd1f07a1ec60cfb96c5326f12,0,,"Construire la Méditerranée, penser les transferts culturels. Approches historiographiques et perspectives de recherche","Abdellatif, Rania; Benhima, Yassir ; König, Daniel; Ruchaud, Elisabeth",9783486989335,194,De Gruyter,"French, German",,,book,
52c5c516507eae5ca973bfb3de05180f,0,,Construire les Carpates: L’Institutionnalisation d’une Éco-Region,"Gaberell ,Simon",9783034320368,395,PETER LANG LTD International Academic Publishers,French,,New Regional Geography;; Carpathian Mountains; Regional Environmental Governance; Environmental Organizations; Anthropologie des organisations internationales; Construction régionale transnationale; Objectiver des entités naturelles; Ethnographie d’un secrétariat international; Gestion par projets; Cartographie et objectivation régionale; Interaction entre science et politique; Construire un modèle,book,
9ae131db9810d67c10a6d9157b8669c9,0,,Construire l’Europe,"Andre Liebich, Basil Germond (dir.)",9782130569923 9782940549078,,Graduate Institute Publications,fr,,"Union européenne, construction européenne, identité",book,
d058908417f43d53da0399996f162320,0,,Construire un monde ?,Pierre Robert Baduel (dir.),9782706819681 9782821850439,,Institut de recherche sur le Maghreb contemporain,fr,,"métissage, mondialisation, universalisme, pluralisme",book,
dae06eeede4d7b92ea5282229795886e,0,,"Consumer data protection in Brazil, China and Germany - a comparative study","Metz, Rainer; Binding, Jörg; Haifeng, Pan; Huber, Florian; German Federal Ministry of Justice and Consumer Protection; State Administration for Industry and Commerce of the People's Republic of China; National Consumer Secretariat, Ministry of Justice of the Federal Republic of Brazil; Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH",9783863952365,,Universitätsverlag Göttingen,English,,consumer data protection; enforcement; regulations; consumer data protection; enforcement; regulations,book,
4888e9e8aef5ec68330f63ec846d93d2,0,,Consumer-Citizens of China : The Role of Foreign Brands in the Imagined Future China,"Tian  ,Kelly; Dong ,Lily",9780415553490,176,Taylor & Francis,English,,Chinese Studies; International Marketing; Consumer Behaviour; Asian Studies; Marketing; Chinese studies; Internationale marketing; Consumentengedrag; Aziatische studies; Marketing,book,
54cbf3686cb87c34076f0192197d1f51,0,,"Consuming Beauty - Körper, Schönheit und Geschlecht in Tanah Karo, Nord-Sumatra","Klenke, Karin",9783941875883,373,Universitätsverlag Göttingen,German,,feminity; beauty; sexuality; gender; cultural change; feminity; beauty; sexuality; gender; cultural change,book,
8db536752bd1bc26541eb02540e9d6bc,0,,Consuming Life in Post-Bubble Japan,,9789462980631,,Amsterdam University Press,,,Japan; consumption; art; commodification; recycling,book,
ee4f623dd92d1949e88e465e6bb8f6c3,0,,Le contact franco-vietnamien,"Charles Fourniau, Trinh Van Thao",9782821827516,,Presses universitaires de Provence,fr,,"Viet-Nam, Tonkin, Cochinchine, Empire colonial français",book,
cdc6507751a8a664c2f9e7636fbcc08b,0,,Contagion and Enclaves : Tropical Medicine in Colonial India,"Bhattacharya ,Nandini",9781846318290 9781781386361,,Liverpool University Press,English,,History; Postcolonial,book,
ac063ca4069a4a286ac4cc4af2b2829a,0,,Contemporary Asian Art and Exhibitions,"Antoinette ,Michelle; Turner ,Caroline",9781925021998,268,ANU Press,English,,Art; Asia; Australia,book,
fe1fa4374857126d6bc00a6851d6997d,0,,Contemporary Bioethics: Islamic Perspective,Mohammed Ali Al-Bar; Hassan Chamsi-Pasha,9783319184272 9783319184289,267,Springer,English,,Human Genetics;  Theory of Medicine/Bioethics;  Ethics,book,
2bd5c9ce6bfe3104f0d61efb85b1fb22,0,,Contemporary Carioca : Technologies of Mixing in a Brazilian Music Scene,"Moehn ,Frederick",9780822351412 9780822394884,320,Duke University Press,English,,Music,book,
f8715d7962b467e838cb28e2fead51d2,0,,Contemporary Culture : New Directions in Arts and Humanities Research,,9789089644749,,Amsterdam University Press,English,,Humanities,book,
810df26b5afe597e870912f6e3bb8a04,0,,Contemporary Developments in Child Protection,,9783038421184 9783038420873,184,MDPI AG - Multidisciplinary Digital Publishing Institute,English,,"child abuse, child protection, child maltreatment, public protection, the role of state, family and community, family support, social surveillance, risk to children",book,
61311d75eebf2f40e985f63a81f5bcac,0,,Contemporary Developments in Child Protection,,9783038421191 9783038420880,193,MDPI AG - Multidisciplinary Digital Publishing Institute,,,"child abuse, child protection, child maltreatment, public protection, the role of state, family and community, family support, social surveillance, risk to children",book,
5a292127887718f2f030aabcc646a4fe,0,,Contemporary Encounters with Ancient Metaphysics,"Greenstine ,Abraham; Johnson ,Ryan",9781474412094 9781474431194,,Edinburgh University Press,English,,Philosophy; test; Ancient Philosophy; Metaphysics; Continental Philosophy; Plato; Aristotle; Hellenism,book,
e33b02b49f775f40d4bc17281dc50fb6,0,,Contemporary Indonesian Film; Spirits of Reform and ghosts from the past,"Heeren van ,Katinka ",9789067183819 9789004253476,239,Brill,English,,Indonesia; Reform; film; politics; sociology; audio-visual media,book,
b39a112d65b0dceaa738bb297dee655d,0,,Contemporary Issues in Human Rights Law: Europe and Asia,Yumiko Nakanishi,9789811061288 / 9789811061295,219,Springer,English,,EU fundamental rights;  constitutional law;  international,book,
edb3c2a02659413eb543cae4220daee0,0,,Contemporary Jewish Reality in Germany and Its Reflection in Film,"Dorchain ,Claudia Simone; Wonnenberg ,Felice Naomi",9783110265125 9783110265132,,De Gruyter,English,,History; History,book,
c9e1a6d9dd5dcf6d534df352534f4f63,0,,Contemporary Rhetorical Citizenship,,9789087282165 9789087282943,,Leiden University Press,English,,Media & Communications,book,
222447cb8ee5417f6e51d5b2099eaf1f,0,,Contemporary Turkey at a Glance,Kristina Kamp; Ayhan Kaya; E. Fuat Keyman; Ozge Onursal Besgul,9783658049157 9783658049164,202,Springer,English,,"Turkish Studies;  Turkish Politics, Society and Culture;  Turkish Citizenship;  Turkish Minorities;  Muslim Identity;  Turkish Diaspora",book,
35db0e61936b778bf5a904adff586552,0,,Contemporary Developments in Child Protection,,9783038421207 9783038420897,207,MDPI AG - Multidisciplinary Digital Publishing Institute,English,,"child abuse, child protection, child maltreatment, public protection, the role of state, family and community, family support, social surveillance, risk to children",book,
